日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2022-11-25,'601898,中煤能源,9.45,9.52,9.2,9.31,9.28,0.17,1.8319,0.3853,35259513,331492925.0,1.2529436913e+11,86486403780.0
2022-11-24,'601898,中煤能源,9.28,9.38,9.11,9.21,9.26,0.02,0.216,0.3215,29427415,272469970.0,1.23040396352e+11,84930563712.0
2022-11-23,'601898,中煤能源,9.26,9.43,9.14,9.17,9.04,0.22,2.4336,0.5951,54462351,506511290.0,1.22775223084e+11,84747523704.0
2022-11-22,'601898,中煤能源,9.04,9.15,8.8,8.82,8.82,0.22,2.4943,0.363,33223189,299366603.0,1.19858317136e+11,82734083616.0
2022-11-21,'601898,中煤能源,8.82,8.84,8.68,8.75,8.84,-0.02,-0.2262,0.17,15558772,136355570.0,1.16941411188e+11,80720643528.0
2022-11-18,'601898,中煤能源,8.84,8.91,8.72,8.79,8.84,0.0,0.0,0.2759,25253040,222533344.0,1.17206584456e+11,80903683536.0
2022-11-17,'601898,中煤能源,8.84,9.19,8.78,9.18,9.17,-0.33,-3.5987,0.4216,38584812,342943364.0,1.17206584456e+11,80903683536.0
2022-11-16,'601898,中煤能源,9.17,9.23,9.07,9.07,9.13,0.04,0.4381,0.2622,23995453,219931951.0,1.21581943378e+11,83923843668.0
2022-11-15,'601898,中煤能源,9.13,9.15,8.98,9.01,9.09,0.04,0.44,0.2701,24723049,224556081.0,1.21051596842e+11,83557763652.0
2022-11-14,'601898,中煤能源,9.09,9.48,9.04,9.31,9.25,-0.16,-1.7297,0.4335,39674178,365609339.0,1.20521250306e+11,83191683636.0
2022-11-11,'601898,中煤能源,9.25,9.28,9.04,9.15,9.01,0.24,2.6637,0.4109,37605528,345347399.0,1.2264263645e+11,84656003700.0
2022-11-10,'601898,中煤能源,9.01,9.07,8.72,8.91,9.04,-0.03,-0.3319,0.3352,30680355,272939449.0,1.19460557234e+11,82459523604.0
2022-11-09,'601898,中煤能源,9.04,9.23,9.03,9.1,9.14,-0.1,-1.0941,0.233,21324360,194149154.0,1.19858317136e+11,82734083616.0
2022-11-08,'601898,中煤能源,9.14,9.35,9.1,9.28,9.27,-0.13,-1.4024,0.2672,24457338,224684364.0,1.21184183476e+11,83649283656.0
2022-11-07,'601898,中煤能源,9.27,9.35,9.12,9.14,9.15,0.12,1.3115,0.3866,35385340,327411019.0,1.22907809718e+11,84839043708.0
2022-11-04,'601898,中煤能源,9.15,9.29,8.92,8.99,8.98,0.17,1.8931,0.4979,45564237,416732749.0,1.2131677011e+11,83740803660.0
2022-11-03,'601898,中煤能源,8.98,9.05,8.82,8.88,8.98,0.0,0.0,0.2445,22376023,200276726.0,1.19062797332e+11,82184963592.0
2022-11-02,'601898,中煤能源,8.98,9.05,8.78,8.83,8.86,0.12,1.3544,0.3761,34418735,307150404.0,1.19062797332e+11,82184963592.0
2022-11-01,'601898,中煤能源,8.86,8.93,8.64,8.85,8.82,0.04,0.4535,0.4476,40966504,359490333.0,1.17471757724e+11,81086723544.0
2022-10-31,'601898,中煤能源,8.82,9.19,8.77,9.13,9.15,-0.33,-3.6066,0.4446,40687168,363139913.0,1.16941411188e+11,80720643528.0
2022-10-28,'601898,中煤能源,9.15,9.4,8.98,9.1,9.18,-0.03,-0.3268,0.4943,45234506,416086100.0,1.2131677011e+11,83740803660.0
2022-10-27,'601898,中煤能源,9.18,9.38,9.13,9.25,9.2,-0.02,-0.2174,0.417,38162663,353258669.0,1.21714530012e+11,84015363672.0
2022-10-26,'601898,中煤能源,9.2,9.54,9.11,9.49,9.49,-0.29,-3.0558,0.4483,41024223,380947725.0,1.2197970328e+11,84198403680.0
2022-10-25,'601898,中煤能源,9.49,9.57,9.29,9.4,9.48,0.01,0.1055,0.2982,27289443,257044117.0,1.25824715666e+11,86852483796.0
2022-10-24,'601898,中煤能源,9.48,9.8,9.41,9.76,9.75,-0.27,-2.7692,0.4386,40141058,384278057.0,1.25692129032e+11,86760963792.0
2022-10-21,'601898,中煤能源,9.75,9.88,9.6,9.6,9.64,0.11,1.1411,0.3263,29865949,291134927.0,1.2927196815e+11,89232003900.0
2022-10-20,'601898,中煤能源,9.64,9.88,9.58,9.77,9.79,-0.15,-1.5322,0.4199,38428653,372761142.0,1.27813515176e+11,88225283856.0
2022-10-19,'601898,中煤能源,9.79,10.13,9.63,9.68,9.72,0.07,0.7202,0.5439,49776939,492760003.0,1.29802314686e+11,89598083916.0
2022-10-18,'601898,中煤能源,9.72,9.93,9.64,9.83,9.82,-0.1,-1.0183,0.3483,31875825,311732080.0,1.28874208248e+11,88957443888.0
2022-10-17,'601898,中煤能源,9.82,9.95,9.43,9.95,10.1,-0.28,-2.7723,0.5884,53851609,521533265.0,1.30200074588e+11,89872643928.0
2022-10-14,'601898,中煤能源,10.1,10.39,10.03,10.3,10.22,-0.12,-1.1742,0.6787,62114057,629902078.0,1.3391250034e+11,92435204040.0
2022-10-13,'601898,中煤能源,10.22,10.94,10.21,10.85,11.06,-0.84,-7.5949,0.6529,59756690,621912446.0,1.35503539948e+11,93533444088.0
2022-10-12,'601898,中煤能源,11.06,11.1,10.78,10.94,11.17,-0.11,-0.9848,0.4133,37828769,414874957.0,1.46640817204e+11,1.01221124424e+11
2022-10-11,'601898,中煤能源,11.17,11.18,10.72,10.97,10.94,0.23,2.1024,0.5461,49975094,549922445.0,1.48099270178e+11,1.02227844468e+11
2022-10-10,'601898,中煤能源,10.94,11.2,10.86,10.92,10.64,0.3,2.8195,0.6351,58121022,642028584.0,1.45049777596e+11,1.00122884376e+11
2022-09-30,'601898,中煤能源,10.64,10.82,10.45,10.49,10.59,0.05,0.4721,0.3449,31569131,335691273.0,1.41072178576e+11,97377284256.0
2022-09-29,'601898,中煤能源,10.59,10.82,10.45,10.55,10.37,0.22,2.1215,0.3791,34694476,369031219.0,1.40409245406e+11,96919684236.0
2022-09-28,'601898,中煤能源,10.37,10.78,10.33,10.58,10.53,-0.16,-1.5195,0.323,29562325,309986852.0,1.37492339458e+11,94906244148.0
2022-09-27,'601898,中煤能源,10.53,10.8,10.0,10.72,10.64,-0.11,-1.0338,0.4774,43688794,454176596.0,1.39613725602e+11,96370564212.0
2022-09-26,'601898,中煤能源,10.64,11.15,10.56,11.01,11.19,-0.55,-4.9151,0.5924,54218909,589084489.0,1.41072178576e+11,97377284256.0
2022-09-23,'601898,中煤能源,11.19,11.45,11.04,11.07,11.17,0.02,0.1791,0.6621,60595731,680865235.0,1.48364443446e+11,1.02410884476e+11
2022-09-22,'601898,中煤能源,11.17,11.24,10.46,10.53,10.61,0.56,5.278,0.6516,59638883,652598241.0,1.48099270178e+11,1.02227844468e+11
2022-09-21,'601898,中煤能源,10.61,10.76,10.25,10.36,10.32,0.29,2.8101,0.3293,30139247,318339162.0,1.40674418674e+11,97102724244.0
2022-09-20,'601898,中煤能源,10.32,10.46,10.13,10.3,10.2,0.12,1.1765,0.2889,26436783,272637383.0,1.36829406288e+11,94448644128.0
2022-09-19,'601898,中煤能源,10.2,10.41,10.12,10.12,10.12,0.08,0.7905,0.4281,39178099,402379891.0,1.3523836668e+11,93350404080.0
2022-09-16,'601898,中煤能源,10.12,10.74,10.06,10.53,10.67,-0.55,-5.1546,0.6092,55750664,576062916.0,1.34177673608e+11,92618244048.0
2022-09-15,'601898,中煤能源,10.67,10.98,10.46,10.86,10.68,-0.01,-0.0936,0.4342,39738649,426339304.0,1.41469938478e+11,97651844268.0
2022-09-14,'601898,中煤能源,10.68,10.85,10.48,10.5,10.75,-0.07,-0.6512,0.2664,24377320,260682166.0,1.41602525112e+11,97743364272.0
2022-09-13,'601898,中煤能源,10.75,11.05,10.63,10.99,10.89,-0.14,-1.2856,0.2829,25888189,279343889.0,1.4253063155e+11,98384004300.0
2022-09-09,'601898,中煤能源,10.89,11.15,10.73,10.81,10.86,0.03,0.2762,0.3192,29212352,318487317.0,1.44386844426e+11,99665284356.0
2022-09-08,'601898,中煤能源,10.86,10.99,10.7,10.81,11.02,-0.16,-1.4519,0.3509,32117233,349029413.0,1.43989084524e+11,99390724344.0
2022-09-07,'601898,中煤能源,11.02,11.24,10.83,10.95,11.07,-0.05,-0.4517,0.4009,36690460,405114050.0,1.46110470668e+11,1.00855044408e+11
2022-09-06,'601898,中煤能源,11.07,11.15,10.73,10.89,10.82,0.25,2.3105,0.5855,53581927,587703086.0,1.46773403838e+11,1.01312644428e+11
2022-09-05,'601898,中煤能源,10.82,10.95,10.13,10.18,10.06,0.76,7.5547,0.7117,65134392,690057443.0,1.43458737988e+11,99024644328.0
