ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-12-01,'601011,±¦Ì©Â¡,3.91,3.94,3.85,3.92,3.92,-0.01,-0.2551,1.2708,20393521,79309001.0,6274796922.27,6274796922.27
2020-11-30,'601011,±¦Ì©Â¡,3.92,3.99,3.84,3.84,3.84,0.08,2.0833,1.8504,29694865,116667376.0,6290844996.24,6290844996.24
2020-11-27,'601011,±¦Ì©Â¡,3.84,3.94,3.78,3.9,3.9,-0.06,-1.5385,1.4143,22696576,87185330.0,6162460404.48,6162460404.48
2020-11-26,'601011,±¦Ì©Â¡,3.9,3.96,3.84,3.91,3.93,-0.03,-0.7634,1.6039,25740070,100379371.0,6258748848.3,6258748848.3
2020-11-25,'601011,±¦Ì©Â¡,3.93,4.1,3.92,4.04,4.03,-0.1,-2.4814,2.9697,47658184,191361507.0,6306893070.21,6306893070.21
2020-11-24,'601011,±¦Ì©Â¡,4.03,4.04,3.9,3.94,3.96,0.07,1.7677,2.9386,47158690,187700761.0,6467373809.91,6467373809.91
2020-11-23,'601011,±¦Ì©Â¡,3.96,4.05,3.87,3.87,3.85,0.11,2.8571,3.629,58237771,230483609.0,6355037292.12,6355037292.12
2020-11-20,'601011,±¦Ì©Â¡,3.85,3.85,3.65,3.71,3.7,0.15,4.0541,2.1862,35084891,132328590.0,6178508478.45,6178508478.45
2020-11-19,'601011,±¦Ì©Â¡,3.7,3.82,3.67,3.79,3.81,-0.11,-2.8871,1.3772,22101149,82296843.0,5937787368.9,5937787368.9
2020-11-18,'601011,±¦Ì©Â¡,3.81,3.84,3.74,3.74,3.76,0.05,1.3298,1.4208,22800336,86367875.0,6114316182.57,6114316182.57
2020-11-17,'601011,±¦Ì©Â¡,3.76,3.86,3.72,3.8,3.79,-0.03,-0.7916,1.776,28501699,108183357.0,6034075812.72,6034075812.72
2020-11-16,'601011,±¦Ì©Â¡,3.79,3.83,3.64,3.67,3.65,0.14,3.8356,1.9495,31285881,117795551.0,6082220034.63,6082220034.63
2020-11-13,'601011,±¦Ì©Â¡,3.65,3.67,3.59,3.65,3.66,-0.01,-0.2732,0.7319,11745488,42664486.0,5857546999.05,5857546999.05
2020-11-12,'601011,±¦Ì©Â¡,3.66,3.67,3.62,3.67,3.68,-0.02,-0.5435,0.8147,13074338,47633232.0,5873595073.02,5873595073.02
2020-11-11,'601011,±¦Ì©Â¡,3.68,3.76,3.6,3.63,3.65,0.03,0.8219,1.3028,20907518,77453788.0,5905691220.96,5905691220.96
2020-11-10,'601011,±¦Ì©Â¡,3.65,3.78,3.62,3.75,3.68,-0.03,-0.8152,1.2388,19880950,73531155.0,5857546999.05,5857546999.05
2020-11-09,'601011,±¦Ì©Â¡,3.68,3.72,3.6,3.63,3.6,0.08,2.2222,1.4967,24019341,87886049.0,5905691220.96,5905691220.96
2020-11-06,'601011,±¦Ì©Â¡,3.6,3.65,3.57,3.61,3.57,0.03,0.8403,1.2215,19602600,70804325.0,5777306629.2,5777306629.2
2020-11-05,'601011,±¦Ì©Â¡,3.57,3.58,3.5,3.55,3.58,-0.01,-0.2793,0.8897,14277771,50577239.0,5729162407.29,5729162407.29
2020-11-04,'601011,±¦Ì©Â¡,3.58,3.65,3.45,3.52,3.44,0.14,4.0698,1.4489,23252038,82606326.0,5745210481.26,5745210481.26
2020-11-03,'601011,±¦Ì©Â¡,3.44,3.47,3.33,3.33,3.33,0.11,3.3033,0.6871,11026367,37631968.0,5520537445.68,5520537445.68
2020-11-02,'601011,±¦Ì©Â¡,3.33,3.42,3.28,3.41,3.42,-0.09,-2.6316,0.7805,12525935,41811852.0,5344008632.01,5344008632.01
2020-10-30,'601011,±¦Ì©Â¡,3.42,3.55,3.41,3.48,3.47,-0.05,-1.4409,0.6633,10644550,36977217.0,5488441297.74,5488441297.74
2020-10-29,'601011,±¦Ì©Â¡,3.47,3.5,3.43,3.46,3.51,-0.04,-1.1396,0.5404,8673050,30075724.0,5568681667.59,5568681667.59
2020-10-28,'601011,±¦Ì©Â¡,3.51,3.52,3.44,3.5,3.51,0.0,0.0,0.5468,8775450,30561361.0,5632873963.47,5632873963.47
2020-10-27,'601011,±¦Ì©Â¡,3.51,3.55,3.48,3.52,3.51,0.0,0.0,0.3861,6196428,21801721.0,5632873963.47,5632873963.47
2020-10-26,'601011,±¦Ì©Â¡,3.51,3.58,3.48,3.58,3.57,-0.06,-1.6807,0.5824,9345900,32877938.0,5632873963.47,5632873963.47
2020-10-23,'601011,±¦Ì©Â¡,3.57,3.68,3.55,3.66,3.66,-0.09,-2.459,0.5946,9541806,34504388.0,5729162407.29,5729162407.29
2020-10-22,'601011,±¦Ì©Â¡,3.66,3.71,3.64,3.67,3.69,-0.03,-0.813,0.5749,9225238,33836002.0,5873595073.02,5873595073.02
2020-10-21,'601011,±¦Ì©Â¡,3.69,3.73,3.65,3.65,3.64,0.05,1.3736,0.826,13256361,48811988.0,5921739294.93,5921739294.93
2020-10-20,'601011,±¦Ì©Â¡,3.64,3.65,3.58,3.63,3.63,0.01,0.2755,0.5032,8075539,29141225.0,5841498925.08,5841498925.08
2020-10-19,'601011,±¦Ì©Â¡,3.63,3.72,3.61,3.68,3.68,-0.05,-1.3587,0.7479,12001705,43979784.0,5825450851.11,5825450851.11
2020-10-16,'601011,±¦Ì©Â¡,3.68,3.71,3.63,3.65,3.64,0.04,1.0989,0.8653,13886420,51063603.0,5905691220.96,5905691220.96
2020-10-15,'601011,±¦Ì©Â¡,3.64,3.68,3.54,3.58,3.58,0.06,1.676,0.7793,12506124,45352572.0,5841498925.08,5841498925.08
2020-10-14,'601011,±¦Ì©Â¡,3.58,3.64,3.56,3.63,3.63,-0.05,-1.3774,0.6068,9738700,34942376.0,5745210481.26,5745210481.26
2020-10-13,'601011,±¦Ì©Â¡,3.63,3.72,3.62,3.65,3.66,-0.03,-0.8197,0.7097,11389600,41511095.0,5825450851.11,5825450851.11
2020-10-12,'601011,±¦Ì©Â¡,3.66,3.67,3.54,3.54,3.52,0.14,3.9773,0.9508,15258730,55191666.0,5873595073.02,5873595073.02
2020-10-09,'601011,±¦Ì©Â¡,3.52,3.55,3.45,3.45,3.41,0.11,3.2258,0.6465,10375200,36400254.0,5648922037.44,5648922037.44
2020-09-30,'601011,±¦Ì©Â¡,3.41,3.5,3.4,3.48,3.48,-0.07,-2.0115,0.5255,8433200,29072329.0,5472393223.77,5472393223.77
2020-09-29,'601011,±¦Ì©Â¡,3.48,3.53,3.48,3.52,3.5,-0.02,-0.5714,0.4939,7926400,27796478.0,5584729741.56,5584729741.56
2020-09-28,'601011,±¦Ì©Â¡,3.5,3.57,3.48,3.48,3.49,0.01,0.2865,0.6237,10008518,35252794.0,5616825889.5,5616825889.5
2020-09-25,'601011,±¦Ì©Â¡,3.49,3.55,3.47,3.53,3.51,-0.02,-0.5698,0.5074,8142125,28499735.0,5600777815.53,5600777815.53
2020-09-24,'601011,±¦Ì©Â¡,3.51,3.63,3.5,3.63,3.64,-0.13,-3.5714,0.7903,12682517,45010208.0,5632873963.47,5632873963.47
2020-09-23,'601011,±¦Ì©Â¡,3.64,3.65,3.62,3.63,3.62,0.02,0.5525,0.3741,6003800,21820211.0,5841498925.08,5841498925.08
2020-09-22,'601011,±¦Ì©Â¡,3.62,3.69,3.62,3.65,3.7,-0.08,-2.1622,0.5689,9129700,33330403.0,5809402777.14,5809402777.14
2020-09-21,'601011,±¦Ì©Â¡,3.7,3.74,3.68,3.7,3.68,0.02,0.5435,0.6056,9718776,36019091.0,5937787368.9,5937787368.9
2020-09-18,'601011,±¦Ì©Â¡,3.68,3.69,3.59,3.62,3.62,0.06,1.6575,0.7008,11246350,41048401.0,5905691220.96,5905691220.96
2020-09-17,'601011,±¦Ì©Â¡,3.62,3.7,3.59,3.69,3.7,-0.08,-2.1622,1.166,18711940,67962636.0,5809402777.14,5809402777.14
2020-09-16,'601011,±¦Ì©Â¡,3.7,3.76,3.68,3.75,3.76,-0.06,-1.5957,0.6876,11035363,40958547.0,5937787368.9,5937787368.9
2020-09-15,'601011,±¦Ì©Â¡,3.76,3.79,3.74,3.79,3.78,-0.02,-0.5291,0.494,7928260,29827633.0,6034075812.72,6034075812.72
2020-09-14,'601011,±¦Ì©Â¡,3.78,3.8,3.75,3.77,3.77,0.01,0.2653,0.5088,8165200,30828065.0,6066171960.66,6066171960.66
2020-09-11,'601011,±¦Ì©Â¡,3.77,3.81,3.72,3.75,3.76,0.01,0.266,0.7732,12408231,46679211.0,6050123886.69,6050123886.69
2020-09-10,'601011,±¦Ì©Â¡,3.76,3.96,3.73,3.9,3.91,-0.15,-3.8363,1.4919,23942665,91775975.0,6034075812.72,6034075812.72
2020-09-09,'601011,±¦Ì©Â¡,3.91,3.99,3.85,3.87,3.92,-0.01,-0.2551,1.7217,27629311,109013566.0,6274796922.27,6274796922.27
2020-09-08,'601011,±¦Ì©Â¡,3.92,3.93,3.8,3.83,3.83,0.09,2.3499,1.0948,17569400,68100570.0,6290844996.24,6290844996.24
2020-09-07,'601011,±¦Ì©Â¡,3.83,3.91,3.8,3.88,3.86,-0.03,-0.7772,0.8657,13893418,53637975.0,6146412330.51,6146412330.51
2020-09-04,'601011,±¦Ì©Â¡,3.86,3.86,3.75,3.81,3.85,0.01,0.2597,0.7076,11355342,43250073.0,6194556552.42,6194556552.42
2020-09-03,'601011,±¦Ì©Â¡,3.85,3.92,3.83,3.86,3.86,-0.01,-0.2591,0.7832,12569000,48716895.0,6178508478.45,6178508478.45
2020-09-02,'601011,±¦Ì©Â¡,3.86,3.91,3.82,3.91,3.89,-0.03,-0.7712,0.8143,13067181,50334676.0,6194556552.42,6194556552.42
2020-09-01,'601011,±¦Ì©Â¡,3.89,3.9,3.83,3.86,3.87,0.02,0.5168,0.6384,10245499,39607478.0,6242700774.33,6242700774.33
2020-08-31,'601011,±¦Ì©Â¡,3.87,3.94,3.87,3.92,3.91,-0.04,-1.023,0.8424,13519300,52888272.0,6210604626.39,6210604626.39
2020-08-28,'601011,±¦Ì©Â¡,3.91,3.91,3.84,3.84,3.86,0.05,1.2953,0.7853,12601805,48917055.0,6274796922.27,6274796922.27
2020-08-27,'601011,±¦Ì©Â¡,3.86,3.89,3.78,3.79,3.8,0.06,1.5789,0.8879,14248741,54768995.0,6194556552.42,6194556552.42
2020-08-26,'601011,±¦Ì©Â¡,3.8,3.92,3.79,3.88,3.92,-0.12,-3.0612,1.5725,25234871,96779165.0,6098268108.6,6098268108.6
2020-08-25,'601011,±¦Ì©Â¡,3.92,4.06,3.89,4.04,4.09,-0.17,-4.1565,2.3474,37671138,149545476.0,6290844996.24,6290844996.24
2020-08-24,'601011,±¦Ì©Â¡,4.09,4.09,4.01,4.06,4.07,0.02,0.4914,0.9998,16044436,65158350.0,6563662253.73,6563662253.73
2020-08-21,'601011,±¦Ì©Â¡,4.07,4.12,4.05,4.07,4.06,0.01,0.2463,0.9691,15552073,63431168.0,6531566105.79,6531566105.79
2020-08-20,'601011,±¦Ì©Â¡,4.06,4.14,4.05,4.07,4.11,-0.05,-1.2165,1.2912,20721584,84751072.0,6515518031.82,6515518031.82
2020-08-19,'601011,±¦Ì©Â¡,4.11,4.22,4.1,4.2,4.24,-0.13,-3.066,2.116,33958192,141091408.0,6595758401.67,6595758401.67
2020-08-18,'601011,±¦Ì©Â¡,4.24,4.28,4.18,4.22,4.22,0.02,0.4739,2.4332,39048538,165204828.0,6804383363.28,6804383363.28
2020-08-17,'601011,±¦Ì©Â¡,4.22,4.25,4.18,4.18,4.2,0.02,0.4762,2.3727,38076700,160190323.0,6772287215.34,6772287215.34
2020-08-14,'601011,±¦Ì©Â¡,4.2,4.26,4.12,4.16,4.18,0.02,0.4785,2.0498,32895849,137864533.0,6740191067.4,6740191067.4
2020-08-13,'601011,±¦Ì©Â¡,4.18,4.26,4.15,4.23,4.27,-0.09,-2.1077,3.092,49620776,207965945.0,6708094919.46,6708094919.46
2020-08-12,'601011,±¦Ì©Â¡,4.27,4.28,4.0,4.01,4.05,0.22,5.4321,5.0694,81353851,338879501.0,6852527585.19,6852527585.19
2020-08-11,'601011,±¦Ì©Â¡,4.05,4.14,3.9,3.93,3.92,0.13,3.3163,3.2527,52199934,210794762.0,6499469957.85,6499469957.85
2020-08-10,'601011,±¦Ì©Â¡,3.92,3.95,3.87,3.88,3.91,0.01,0.2558,1.0651,17093573,66947618.0,6290844996.24,6290844996.24
2020-08-07,'601011,±¦Ì©Â¡,3.91,4.03,3.86,4.03,4.01,-0.1,-2.4938,1.5219,24423960,95869984.0,6274796922.27,6274796922.27
2020-08-06,'601011,±¦Ì©Â¡,4.01,4.05,3.93,3.94,3.98,0.03,0.7538,2.094,33604014,134368920.0,6435277661.97,6435277661.97
2020-08-05,'601011,±¦Ì©Â¡,3.98,4.02,3.92,4.02,4.0,-0.02,-0.5,1.2622,20255408,80194296.0,6387133440.06,6387133440.06
2020-08-04,'601011,±¦Ì©Â¡,4.0,4.09,3.98,4.09,4.07,-0.07,-1.7199,1.6539,26542197,106504724.0,6419229588.0,6419229588.0
2020-08-03,'601011,±¦Ì©Â¡,4.07,4.08,3.95,3.96,3.91,0.16,4.0921,1.984,31838957,128120889.0,6531566105.79,6531566105.79
2020-07-31,'601011,±¦Ì©Â¡,3.91,3.96,3.86,3.9,3.93,-0.02,-0.5089,1.2351,19821626,77472212.0,6274796922.27,6274796922.27
2020-07-30,'601011,±¦Ì©Â¡,3.93,4.03,3.92,3.98,3.95,-0.02,-0.5063,1.2226,19621000,77612643.0,6306893070.21,6306893070.21
2020-07-29,'601011,±¦Ì©Â¡,3.95,3.96,3.82,3.88,3.88,0.07,1.8041,1.3058,20955377,81650919.0,6338989218.15,6338989218.15
2020-07-28,'601011,±¦Ì©Â¡,3.88,3.94,3.81,3.82,3.79,0.09,2.3747,1.1536,18512627,71947779.0,6226652700.36,6226652700.36
2020-07-27,'601011,±¦Ì©Â¡,3.79,3.86,3.72,3.81,3.83,-0.04,-1.0444,1.034,16593373,62752406.0,6082220034.63,6082220034.63
2020-07-24,'601011,±¦Ì©Â¡,3.83,4.05,3.8,3.99,4.01,-0.18,-4.4888,1.8167,29154723,113618523.0,6146412330.51,6146412330.51
2020-07-23,'601011,±¦Ì©Â¡,4.01,4.05,3.91,4.03,4.08,-0.07,-1.7157,1.9863,31875718,127067989.0,6435277661.97,6435277661.97
2020-07-22,'601011,±¦Ì©Â¡,4.08,4.14,4.04,4.07,4.09,-0.01,-0.2445,1.7345,27835984,113891053.0,6547614179.76,6547614179.76
2020-07-21,'601011,±¦Ì©Â¡,4.09,4.2,4.04,4.13,4.13,-0.04,-0.9685,1.7676,28366537,116182570.0,6563662253.73,6563662253.73
2020-07-20,'601011,±¦Ì©Â¡,4.13,4.13,4.0,4.0,3.98,0.15,3.7688,1.9588,31434406,127881521.0,6627854549.61,6627854549.61
2020-07-17,'601011,±¦Ì©Â¡,3.98,4.08,3.83,4.05,4.0,-0.02,-0.5,2.6422,42401591,168742831.0,6387133440.06,6387133440.06
2020-07-16,'601011,±¦Ì©Â¡,4.0,4.29,4.0,4.26,4.23,-0.23,-5.4374,2.9069,46650350,193395572.0,6419229588.0,6419229588.0
2020-07-15,'601011,±¦Ì©Â¡,4.23,4.54,4.21,4.51,4.51,-0.28,-6.2084,3.7779,60628473,262944699.0,6788335289.31,6788335289.31
2020-07-14,'601011,±¦Ì©Â¡,4.51,4.62,4.32,4.43,4.43,0.08,1.8059,5.2131,83660252,374451376.0,7237681360.47,7237681360.47
2020-07-13,'601011,±¦Ì©Â¡,4.43,4.47,4.25,4.33,4.25,0.18,4.2353,3.9133,62801260,275051945.0,7109296768.71,7109296768.71
2020-07-10,'601011,±¦Ì©Â¡,4.25,4.42,4.23,4.32,4.38,-0.13,-2.968,3.4497,55361057,239266017.0,6820431437.25,6820431437.25
2020-07-09,'601011,±¦Ì©Â¡,4.38,4.47,4.22,4.29,4.31,0.07,1.6241,4.8839,78376554,339175865.0,7029056398.86,7029056398.86
2020-07-08,'601011,±¦Ì©Â¡,4.31,4.44,4.2,4.2,4.2,0.11,2.619,4.4813,71916252,311033380.0,6916719881.07,6916719881.07
2020-07-07,'601011,±¦Ì©Â¡,4.2,4.33,4.11,4.29,4.24,-0.04,-0.9434,4.9837,79978151,338265954.0,6740191067.4,6740191067.4
2020-07-06,'601011,±¦Ì©Â¡,4.24,4.25,4.03,4.1,4.02,0.22,5.4726,4.8227,77394282,320739043.0,6804383363.28,6804383363.28
2020-07-03,'601011,±¦Ì©Â¡,4.02,4.08,3.88,3.9,3.9,0.12,3.0769,3.388,54371359,218235278.0,6451325735.94,6451325735.94
2020-07-02,'601011,±¦Ì©Â¡,3.9,3.92,3.8,3.82,3.85,0.05,1.2987,2.4822,39834784,154087370.0,6258748848.3,6258748848.3
2020-07-01,'601011,±¦Ì©Â¡,3.85,3.93,3.8,3.8,3.82,0.03,0.7853,1.7481,28053776,108528534.0,6178508478.45,6178508478.45
2020-06-30,'601011,±¦Ì©Â¡,3.82,3.83,3.77,3.81,3.77,0.05,1.3263,1.1452,18379052,69841785.0,6130364256.54,6130364256.54
2020-06-29,'601011,±¦Ì©Â¡,3.77,3.91,3.77,3.9,3.94,-0.17,-4.3147,2.2759,36523403,139685749.0,6050123886.69,6050123886.69
2020-06-24,'601011,±¦Ì©Â¡,3.94,4.05,3.87,3.92,3.92,0.02,0.5102,2.8168,45203979,179979169.0,6344954712.18,6322941144.18
2020-06-23,'601011,±¦Ì©Â¡,3.92,3.98,3.86,3.89,3.89,0.03,0.7712,2.131,34198709,134487993.0,6312746820.24,6290844996.24
2020-06-22,'601011,±¦Ì©Â¡,3.89,4.07,3.88,4.04,4.08,-0.19,-4.6569,3.5622,57166211,225466755.0,6264434982.33,6242700774.33
2020-06-19,'601011,±¦Ì©Â¡,4.08,4.17,4.05,4.08,4.13,-0.05,-1.2107,2.9064,46642184,190765881.0,6570409955.76,6547614179.76
2020-06-18,'601011,±¦Ì©Â¡,4.13,4.17,3.97,4.0,4.01,0.12,2.9925,4.2168,67672188,276508210.0,6650929685.61,6627854549.61
2020-06-17,'601011,±¦Ì©Â¡,4.01,4.11,3.98,4.08,4.13,-0.12,-2.9056,3.5109,56343445,226934856.0,6457682333.97,6435277661.97
2020-06-16,'601011,±¦Ì©Â¡,4.13,4.19,3.9,3.95,3.9,0.23,5.8974,5.3672,86133090,348431236.0,6650929685.61,6627854549.61
2020-06-15,'601011,±¦Ì©Â¡,3.9,4.0,3.77,3.79,3.77,0.13,3.4483,4.0742,65383090,255319977.0,6280538928.3,6258748848.3
2020-06-12,'601011,±¦Ì©Â¡,3.77,3.84,3.73,3.78,3.88,-0.11,-2.8351,2.407,38627591,146274089.0,6071187630.69,6050123886.69
2020-06-11,'601011,±¦Ì©Â¡,3.88,3.97,3.8,3.86,3.91,-0.03,-0.7673,3.7673,60457191,234018405.0,6248331036.36,6226652700.36
2020-06-10,'601011,±¦Ì©Â¡,3.91,4.05,3.7,3.76,3.69,0.22,5.9621,5.7585,92413190,358261579.0,6296642874.27,6274796922.27
2020-06-09,'601011,±¦Ì©Â¡,3.69,3.7,3.56,3.59,3.61,0.08,2.2161,1.8069,28998034,105601878.0,5942356062.93,5921739294.93
2020-06-08,'601011,±¦Ì©Â¡,3.61,3.72,3.59,3.7,3.69,-0.08,-2.168,1.5815,25379300,92247123.0,5813524495.17,5793354703.17
2020-06-05,'601011,±¦Ì©Â¡,3.69,3.69,3.55,3.61,3.58,0.11,3.0726,2.3676,37994754,138182892.0,5942356062.93,5921739294.93
2020-06-04,'601011,±¦Ì©Â¡,3.58,3.65,3.56,3.6,3.59,-0.01,-0.2786,1.2193,19567826,70556320.0,5765212657.26,5745210481.26
2020-06-03,'601011,±¦Ì©Â¡,3.59,3.67,3.58,3.59,3.61,-0.02,-0.554,1.4961,24009555,86871398.0,5781316603.23,5761258555.23
2020-06-02,'601011,±¦Ì©Â¡,3.61,3.69,3.58,3.69,3.71,-0.1,-2.6954,2.1426,34384944,124723195.0,5813524495.17,5793354703.17
2020-06-01,'601011,±¦Ì©Â¡,3.71,3.75,3.6,3.61,3.65,0.06,1.6438,1.6838,27021831,99662408.0,5974563954.87,5953835442.87
2020-05-29,'601011,±¦Ì©Â¡,3.65,3.77,3.64,3.7,3.77,-0.12,-3.183,1.9086,30630012,113265229.0,5877940279.05,5857546999.05
2020-05-28,'601011,±¦Ì©Â¡,3.77,3.81,3.63,3.72,3.73,0.04,1.0724,3.0596,49101000,182831606.0,6071187630.69,6050123886.69
2020-05-27,'601011,±¦Ì©Â¡,3.73,3.84,3.52,3.57,3.6,0.13,3.6111,3.6876,59178755,218299630.0,6006771846.81,5985931590.81
2020-05-26,'601011,±¦Ì©Â¡,3.6,3.65,3.43,3.48,3.47,0.13,3.7464,2.2025,35345620,125377404.0,5797420549.2,5777306629.2
2020-05-25,'601011,±¦Ì©Â¡,3.47,3.5,3.4,3.42,3.43,0.04,1.1662,1.4597,23424769,81082808.0,5588069251.59,5568681667.59
2020-05-22,'601011,±¦Ì©Â¡,3.43,3.61,3.39,3.56,3.64,-0.21,-5.7692,2.6385,42342897,147426110.0,5523653467.71,5504489371.71
2020-05-21,'601011,±¦Ì©Â¡,3.64,3.81,3.58,3.6,3.62,0.02,0.5525,3.4576,55487390,205056669.0,5861836333.08,5841498925.08
2020-05-20,'601011,±¦Ì©Â¡,3.62,3.72,3.57,3.67,3.7,-0.08,-2.1622,2.3759,38128026,138296055.0,5829628441.14,5809402777.14
2020-05-19,'601011,±¦Ì©Â¡,3.7,3.84,3.68,3.74,3.76,-0.06,-1.5957,3.5514,56993927,213857046.0,5958460008.9,5937787368.9
2020-05-18,'601011,±¦Ì©Â¡,3.76,3.87,3.44,3.46,3.52,0.24,6.8182,5.2103,83615371,307427144.0,6055083684.72,6034075812.72
2020-05-15,'601011,±¦Ì©Â¡,3.52,3.63,3.34,3.39,3.46,0.06,1.7341,3.8802,62269051,215970723.0,5668588981.44,5648922037.44
2020-05-14,'601011,±¦Ì©Â¡,3.46,3.67,3.35,3.4,3.41,0.05,1.4663,5.2789,84716287,297508605.0,5571965305.62,5552633593.62
2020-05-13,'601011,±¦Ì©Â¡,3.41,3.41,3.07,3.1,3.1,0.31,10.0,2.6977,43293293,143318962.0,5491445575.77,5472393223.77
2020-05-12,'601011,±¦Ì©Â¡,3.1,3.16,3.07,3.16,3.15,-0.05,-1.5873,0.6766,10858603,33653315.0,4992223250.7,4974902930.7
2020-05-11,'601011,±¦Ì©Â¡,3.15,3.22,3.14,3.2,3.21,-0.06,-1.8692,0.6656,10682353,33933492.0,5072742980.55,5055143300.55
2020-05-08,'601011,±¦Ì©Â¡,3.21,3.22,3.17,3.2,3.2,0.01,0.3125,0.5463,8767258,28045665.0,5169366656.37,5151431744.37
2020-05-07,'601011,±¦Ì©Â¡,3.2,3.21,3.15,3.18,3.18,0.02,0.6289,0.6466,10376450,32993961.0,5153262710.4,5135383670.4
2020-05-06,'601011,±¦Ì©Â¡,3.18,3.19,3.1,3.11,3.17,0.01,0.3155,0.6094,9779704,30895594.0,5121054818.46,5103287522.46
2020-04-30,'601011,±¦Ì©Â¡,3.17,3.17,3.11,3.15,3.11,0.06,1.9293,0.5814,9329831,29386745.0,5104950872.49,5087239448.49
2020-04-29,'601011,±¦Ì©Â¡,3.11,3.17,3.08,3.12,3.11,0.0,0.0,0.5305,8513698,26619780.0,5008327196.67,4990951004.67
2020-04-28,'601011,±¦Ì©Â¡,3.11,3.28,3.03,3.28,3.24,-0.13,-4.0123,0.8268,13268873,41722648.0,5008327196.67,4990951004.67
2020-04-27,'601011,±¦Ì©Â¡,3.24,3.29,3.24,3.27,3.27,-0.03,-0.9174,0.5137,8244600,26822463.0,5217678494.28,5199575966.28
2020-04-24,'601011,±¦Ì©Â¡,3.27,3.33,3.26,3.28,3.29,-0.02,-0.6079,0.6112,9809051,32350700.0,5265990332.19,5247720188.19
2020-04-23,'601011,±¦Ì©Â¡,3.29,3.32,3.27,3.31,3.32,-0.03,-0.9036,0.557,8938502,29419210.0,5298198224.13,5279816336.13
2020-04-22,'601011,±¦Ì©Â¡,3.32,3.37,3.24,3.27,3.28,0.04,1.2195,0.6883,11045250,36527176.0,5346510062.04,5327960558.04
2020-04-21,'601011,±¦Ì©Â¡,3.28,3.32,3.26,3.31,3.33,-0.05,-1.5015,0.5753,9233100,30285886.0,5282094278.16,5263768262.16
2020-04-20,'601011,±¦Ì©Â¡,3.33,3.34,3.31,3.34,3.34,-0.01,-0.2994,0.5189,8327503,27645968.0,5362614008.01,5344008632.01
2020-04-17,'601011,±¦Ì©Â¡,3.34,3.38,3.33,3.36,3.33,0.01,0.3003,0.5154,8270700,27757842.0,5378717953.98,5360056705.98
2020-04-16,'601011,±¦Ì©Â¡,3.33,3.33,3.29,3.3,3.32,0.01,0.3012,0.4588,7362500,24413362.0,5362614008.01,5344008632.01
2020-04-15,'601011,±¦Ì©Â¡,3.32,3.38,3.32,3.37,3.37,-0.05,-1.4837,0.5441,8732010,29187137.0,5346510062.04,5327960558.04
2020-04-14,'601011,±¦Ì©Â¡,3.37,3.4,3.32,3.32,3.33,0.04,1.2012,0.514,8248900,27760645.0,5427029791.89,5408200927.89
2020-04-13,'601011,±¦Ì©Â¡,3.33,3.37,3.31,3.37,3.37,-0.04,-1.1869,0.5686,9124902,30413171.0,5362614008.01,5344008632.01
2020-04-10,'601011,±¦Ì©Â¡,3.37,3.45,3.35,3.45,3.44,-0.07,-2.0349,0.7969,12789428,43414662.0,5427029791.89,5408200927.89
2020-04-09,'601011,±¦Ì©Â¡,3.44,3.51,3.43,3.47,3.47,-0.03,-0.8646,0.8725,14002352,48506713.0,5539757413.68,5520537445.68
2020-04-08,'601011,±¦Ì©Â¡,3.47,3.49,3.38,3.4,3.42,0.05,1.462,1.2225,19618044,67674630.0,5588069251.59,5568681667.59
2020-04-07,'601011,±¦Ì©Â¡,3.42,3.44,3.38,3.4,3.35,0.07,2.0896,1.027,16481401,56145483.0,5507549521.74,5488441297.74
2020-04-03,'601011,±¦Ì©Â¡,3.35,3.41,3.33,3.4,3.42,-0.07,-2.0468,0.9047,14518082,48808963.0,5394821899.95,5376104779.95
2020-04-02,'601011,±¦Ì©Â¡,3.42,3.45,3.27,3.27,3.31,0.11,3.3233,1.4704,23596457,79841513.0,5507549521.74,5488441297.74
2020-04-01,'601011,±¦Ì©Â¡,3.31,3.36,3.3,3.33,3.33,-0.02,-0.6006,0.514,8249495,27396049.0,5330406116.07,5311912484.07
2020-03-31,'601011,±¦Ì©Â¡,3.33,3.35,3.31,3.32,3.29,0.04,1.2158,0.5857,9399725,31286271.0,5362614008.01,5344008632.01
2020-03-30,'601011,±¦Ì©Â¡,3.29,3.34,3.26,3.34,3.38,-0.09,-2.6627,0.6366,10216139,33666236.0,5298198224.13,5279816336.13
2020-03-27,'601011,±¦Ì©Â¡,3.38,3.44,3.37,3.43,3.38,0.0,0.0,0.4825,7743473,26323323.0,5443133737.86,5424249001.86
2020-03-26,'601011,±¦Ì©Â¡,3.38,3.43,3.38,3.43,3.45,-0.07,-2.029,0.6333,10163800,34625583.0,5443133737.86,5424249001.86
2020-03-25,'601011,±¦Ì©Â¡,3.45,3.49,3.41,3.47,3.4,0.05,1.4706,0.9024,14482502,49834823.0,5555861359.65,5536585519.65
